Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
53543063,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""153443769X""","=""9781534437692""",0,4.18,Gallery / Saga Press,Kindle Edition,461,2020,2020,,2021/08/21,currently-reading,currently-reading (#113),currently-reading,,,,1,0
57592336,מוכרי החלומות,שאול אולמרט,"אולמרט, שאול",Shaul Olmert,"=""9652012793""","=""9789652012791""",4,4.19,ידיעות ספרים,Paperback,264,2021,2021,2021/08/10,2021/08/10,,,read,,,,1,0
38840926,All You Can Ever Know,Nicole Chung,"Chung, Nicole",,"=""1936787989""","=""9781936787982""",0,3.85,Catapult,Kindle Edition,248,2018,2018,,2021/07/30,currently-reading,currently-reading (#112),currently-reading,,,,1,0
55361205,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763187""","=""9781524763183""",4,4.32,Crown,Kindle Edition,768,2020,2020,2021/07/07,2020/12/03,,,read,,,,1,0
58117654,The Cretaceous Past,Liu Cixin,"Cixin, Liu",,"=""""","=""""",5,3.87,Subterranean Press,Kindle Edition,181,2021,2003,2021/06/14,2021/05/30,,,read,,,,1,0
6514413,Brag!: The Art of Tooting Your Own Horn without Blowing It,Peggy Klaus,"Klaus, Peggy",,"=""""","=""""",0,3.68,,Kindle Edition,234,,2003,,2021/06/14,currently-reading,currently-reading (#111),currently-reading,,,,1,0
54906250,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""""","=""""",4,4.50,Ballantine Books,ebook,549,2021,2021,2021/05/30,2021/05/04,,,read,,,,1,0
23248873,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""1101911115""","=""9781101911112""",0,3.94,Vintage,Kindle Edition,368,2014,1985,,2021/04/27,currently-reading,currently-reading (#110),currently-reading,,,,1,0
40792913,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""""","=""""",5,4.04,Del Rey,Kindle Edition,544,2018,2002,2021/02/20,2021/01/06,,,read,,,,1,0
49661162,Randomize,Andy Weir,"Weir, Andy",,"=""1542044251""","=""9781542044257""",3,3.53,Amazon Original Stories,Kindle Edition,28,2019,2019,2021/01/12,2021/01/10,,,read,,,,1,0
4703581,The City & the City,China Miéville,"Miéville, China",,"=""0345497511""","=""9780345497512""",0,3.90,Del Rey/Ballantine Books,Hardcover,312,2009,2009,,2021/01/06,to-read,to-read (#148),to-read,,,,0,0
264945,The Terminal Experiment,Robert J. Sawyer,"Sawyer, Robert J.",,"=""0061053104""","=""9780061053108""",0,3.74,Harper Prism,Paperback,333,1995,1995,,2021/01/06,to-read,to-read (#147),to-read,,,,0,0
55695419,Post Corona: From Crisis to Opportunity,Scott Galloway,"Galloway, Scott",,"=""0593332229""","=""9780593332221""",3,3.96,Portfolio,Kindle Edition,256,2020,2020,2021/01/06,2021/01/02,,,read,,,,1,0
50262535,Which Country Has the World's Best Health Care?,Ezekiel J. Emanuel,"Emanuel, Ezekiel J.",,"=""1541797728""","=""9781541797727""",0,3.80,PublicAffairs,Kindle Edition,611,2020,2020,,2021/01/02,to-read,to-read (#146),to-read,,,,0,0
53452906,Ten Lessons for a Post-Pandemic World,Fareed Zakaria,"Zakaria, Fareed",Veropnika Maxová a Jaroslav Veis,"=""""","=""""",0,3.96,W. W. Norton  Company,Hardcover,320,2020,2020,,2021/01/02,to-read,to-read (#145),to-read,,,,0,0
51181015,The Psychology of Money,Morgan Housel,"Housel, Morgan",,"=""085719769X""","=""9780857197696""",0,4.29,Harriman House,Kindle Edition,224,2020,2020,,2020/12/29,currently-reading,currently-reading (#109),currently-reading,,,,1,0
54447930,Ready Player Two (Ready Player One #2),Ernest Cline,"Cline, Ernest",,"=""1524761354""","=""9781524761356""",4,3.44,Ballantine Books,Kindle Edition,384,2020,2020,2020/12/28,2020/12/03,,,read,,,,1,0
48829708,"To Sleep in a Sea of Stars (Fractalverse, #1)",Christopher Paolini,"Paolini, Christopher",,"=""1250762847""","=""9781250762849""",0,3.80,Tor Books,Hardcover,880,2020,2020,,2020/12/23,to-read,to-read (#144),to-read,,,,0,0
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,"=""0525559477""","=""9780525559474""",0,3.99,Viking,Hardcover,288,2020,2020,,2020/12/23,to-read,to-read (#143),to-read,,,,0,0
39873472,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1250186455""","=""9781250186454""",5,4.11,Tor Books,Kindle Edition,472,2019,2019,2020/12/10,2020/06/30,,,read,,,,1,0
12987640,Imagine: How Creativity Works,Jonah Lehrer,"Lehrer, Jonah",,"=""0547386079""","=""9780547386072""",0,3.96,Houghton Mifflin Harcourt,Hardcover,279,2012,2012,,2020/12/06,to-read,to-read (#142),to-read,,,,0,0
45916042,Decoding Health Signals: Silicon Valley's Consumer-First Approach to a New Era of Health,Jennifer  Schneider,"Schneider, Jennifer",,"=""1733897801""","=""9781733897808""",0,3.80,Lafayette America,Hardcover,146,2019,,,2020/12/03,,,read,,,,2,0
47701,"InterWorld (InterWorld, #1)",Neil Gaiman,"Gaiman, Neil",Michael Reaves,"=""0061238961""","=""9780061238963""",0,3.56,HarperCollins,Hardcover,239,2007,2007,,2020/12/03,to-read,to-read (#141),to-read,,,,0,0
56151290,מינרווה,עומר דודו,"דודו, עומר",,"=""""","=""""",3,3.17,,Unknown Binding,,2020,,,2020/12/03,,,read,,,,2,0
48890486,Breath: The New Science of a Lost Art,James Nestor,"Nestor, James",,"=""0735213615""","=""9780735213616""",5,4.15,Riverhead Books,Hardcover,280,2020,2020,2020/12/03,2020/11/09,,,read,,,,1,0
18920794,"The Addictive Organization: Why We Overwork, Cover Up, Pick Up the Pieces, Please the Boss, and Perpetuate S",Anne Wilson Schaef,"Schaef, Anne Wilson",,"=""0062283421""","=""9780062283429""",0,3.91,HarperOne,Kindle Edition,242,2013,1988,,2020/11/09,currently-reading,currently-reading (#108),currently-reading,,,,1,0
42844155,"Harry Potter and the Sorcerer’s Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",3,4.47,Pottermore Publishing,Kindle Edition,333,2015,1997,2020/11/15,2020/10/11,,,read,,,,1,0
43536142,"Home (Binti, #2)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""""","=""""",0,4.03,Tor.com,Kindle Edition,168,2019,2017,2020/01/01,2017/12/24,,,read,,,,1,0
36277162,"Skin in the Game: Hidden Asymmetries in Daily Life (Incerto, #5)",Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""0425284638""","=""9780425284636""",0,3.90,Random House,Kindle Edition,254,2018,2018,2020/01/01,2020/10/11,,,read,,,,1,0
36956757,Unscaled: How AI and a New Generation of Upstarts Are Creating the Economy of the Future,Hemant Taneja,"Taneja, Hemant",,"=""1610398130""","=""9781610398138""",0,3.86,PublicAffairs,Kindle Edition,228,2018,,2020/10/11,2018/04/11,,,read,,,,1,0
35786699,When: The Scientific Secrets of Perfect Timing,Daniel H. Pink,"Pink, Daniel H.",,"=""0735210640""","=""9780735210646""",0,3.79,Riverhead Books,Kindle Edition,268,2018,2018,2020/10/11,2018/03/31,,,read,,,,1,0
36294636,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""1501144332""","=""9781501144332""",0,4.38,Scribner,Kindle Edition,360,2017,2017,2020/10/11,2018/09/30,,,read,,,,1,0
18686741,"Pirate Invasion (Diary of a 6th Grade Ninja, #2)",Marcus Emerson,"Emerson, Marcus","Noah Child, Sal Hunter","=""""","=""""",0,4.54,Emerson Publishing House,Kindle Edition,103,2012,2012,,2020/09/20,currently-reading,currently-reading (#107),currently-reading,,,,1,0
36613747,How to Change Your Mind: The New Science of Psychedelics,Michael Pollan,"Pollan, Michael",,"=""0241294223""","=""9780241294222""",0,4.27,ALLEN LANE,Hardcover,480,2018,2018,,2020/07/08,currently-reading,currently-reading (#106),currently-reading,,,,1,0
25955353,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,"Neuvel, Sylvain",,"=""""","=""""",4,3.82,Del Rey,ebook,322,2016,2016,2017/12/30,2017/12/30,,,read,,,,1,0
32938155,"Option B: Facing Adversity, Building Resilience, and Finding Joy",Sheryl Sandberg,"Sandberg, Sheryl",Adam M. Grant,"=""0753548283""","=""9780753548288""",3,3.85,Penguin Export Editions,Paperback,240,2017,2017,,2020/07/08,,,read,,,,1,0
43848929,Talking to Strangers: What We Should Know About the People We Don't Know,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316478520""","=""9780316478526""",3,3.99,"Little, Brown and Company",Hardcover,388,2019,2019,,2020/05/17,,,read,,,,2,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""1524763136""","=""9781524763138""",4,4.44,Crown,Hardcover,426,2018,2018,,2019/03/19,,,read,,,,1,0
49944910,Know My Name: A Memoir,Chanel Miller,"Miller, Chanel",,"=""""","=""""",3,4.69,Penguin Books,Kindle Edition,366,2019,2019,2020/07/08,2020/05/15,,,read,,,,1,0
23281639,"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It",Kelly McGonigal,"McGonigal, Kelly",,"=""1583335617""","=""9781583335611""",4,4.09,Avery,Hardcover,294,2015,2012,2020/01/01,2020/07/08,,,read,,,,1,0
5864120,The Stand,Stephen        King,"King, Stephen",,"=""""","=""""",0,4.35,Anchor,ebook,1348,2008,1978,,2020/07/04,currently-reading,currently-reading (#105),currently-reading,,,,1,0
35457692,The Self-Driven Child: The Science and Sense of Giving Your Kids More Control Over Their Lives,William Stixrud,"Stixrud, William",Ned Johnson,"=""0735222517""","=""9780735222519""",0,4.34,Viking,Hardcover,384,2018,2018,2020/05/19,2020/03/02,,,read,,,,1,0
52826366,Emergency Skin,N.K. Jemisin,"Jemisin, N.K.",Jason Isaacs,"=""""","=""""",0,4.02,Brilliance Audio,Audible Audio,2,2019,2019,2020/05/19,2020/01/21,,,read,,,,1,0
36238876,"The Calculating Stars (Lady Astronaut Universe, #1)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""146686124X""","=""9781466861244""",4,3.96,Tor Books,Kindle Edition,432,2018,2018,2020/05/16,2020/04/05,,,read,,,,1,0
22057102,The Lady Astronaut of Mars (Lady Astronaut #4.5),Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",4,4.19,Tor Books,Kindle Edition,33,2014,2012,2020/05/16,2020/05/11,,,read,,,,1,0
36223860,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,"Wells, Martha",,"=""""","=""""",3,4.26,Tor.com,Hardcover,158,2018,2018,2020/04/08,2018/12/04,,,read,,,,1,0
50917309,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",4,4.27,Knopf,ebook,368,2019,2019,2020/03/31,2019/11/16,,,read,,,,1,0
44595007,Indistractable: How to Control Your Attention and Choose Your Life,Nir   Eyal,"Eyal, Nir",Julie Li,"=""194883653X""","=""9781948836531""",0,3.74,BenBella Books,Hardcover,290,2019,2019,2020/01/01,2020/02/29,,,read,,,,1,0
18824528,"The Sun Trail (Warriors: Dawn of the Clans, #1)",Erin Hunter,"Hunter, Erin","Wayne McLoughlin, Allen Douglas","=""""","=""""",0,4.30,HarperCollins,Kindle Edition,362,2013,2013,2020/02/22,2020/01/27,,,read,,,,1,0
44054911,How to Live a Good Life: Fourteen Philosophers on Choosing – and Living – a Philosophy of Life,Massimo Pigliucci,"Pigliucci, Massimo","Skye Cleary, Daniel A. Kaufman","=""""","=""""",0,3.74,Vintage/Penguin Random House,Unknown Binding,,2019,2020,,2020/01/03,to-read,to-read (#140),to-read,,,,0,0
39752707,Who Was Nikola Tesla?,Jim Gigliotti,"Gigliotti, Jim","Who H.Q., John Hinderliter","=""1524790133""","=""9781524790134""",0,4.25,Penguin Workshop,Kindle Edition,112,2018,,2020/01/06,2019/12/30,,,read,,,,1,0
28228120,365 Jokes For Kids: A Joke A Day Book +5 Bonus Magic Tricks,Chrissy Voeg,"Voeg, Chrissy",,"=""""","=""""",0,4.22,,Kindle Edition,125,2015,,2020/01/26,2019/12/09,,,read,,,,1,0
44063692,What You Do Is Who You Are: How to Create Your Business Culture,Ben Horowitz,"Horowitz, Ben",Henry Louis Gates Jr.,"=""0062871331""","=""9780062871336""",4,4.00,Harper Business,Hardcover,288,2019,2019,2020/01/09,2020/01/21,,,read,,,,1,0
18721011,Should We Eat Meat: Evolution and Consequences of Modern Carnivory,Vaclav Smil,"Smil, Vaclav",,"=""""","=""""",0,3.52,Wiley-Blackwell,Kindle Edition,276,2013,2013,,2019/12/17,currently-reading,currently-reading (#104),currently-reading,,,,1,0
49365871,The Big Book of Silly Jokes for Kids: 800+ Jokes!,Carole P. Roman,"Roman, Carole P.",,"=""1646113551""","=""9781646113552""",0,4.15,Rockridge Press,Kindle Edition,160,2019,,,2019/12/09,currently-reading,currently-reading (#103),currently-reading,,,,1,0
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,"Stone, Brad",,"=""0316219266""","=""9780316219266""",5,4.14,"Little, Brown and Company",Hardcover,384,2013,2013,2019/11/16,2013/11/30,,,read,,,,1,0
42975172,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.19,Nan A. Talese,Hardcover,422,2019,2019,,2019/12/10,to-read,to-read (#139),to-read,,,,0,0
18953725,"""All You Zombies..."": Five Classic Stories",Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",0,3.87,"Spectrum Literary Agency, Inc.",Kindle Edition,89,2013,2014,,2015/08/09,currently-reading,currently-reading (#21),currently-reading,,,,1,0
44548093,Secrets of Sand Hill Road: Venture Capital and How to Get It,Scott Kupor,"Kupor, Scott",Eric Ries,"=""0593083598""","=""9780593083598""",0,4.23,Portfolio,Kindle Edition,320,2019,2019,2019/08/14,2019/06/04,,,read,,,,1,0
42740231,"Fall; or, Dodge in Hell",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.58,William Morrow,Kindle Edition,892,2019,2019,,2019/06/17,currently-reading,currently-reading (#102),currently-reading,,,,1,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",0,4.17,Ballantine Books,Hardcover,326,2019,2019,,2019/06/17,to-read,to-read (#137),to-read,,,,0,0
40538681,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster,Adam Higginbotham,"Higginbotham, Adam",,"=""1501134612""","=""9781501134616""",0,4.37,Simon & Schuster,Hardcover,538,2019,2019,,2019/06/17,to-read,to-read (#136),to-read,,,,0,0
43790185,"The Algebra of Happiness: Notes on the Pursuit of Success, Love, and Meaning",Scott Galloway,"Galloway, Scott",,"=""0593084187""","=""9780593084182""",0,3.78,Portfolio,Kindle Edition,256,2019,2019,,2019/05/14,currently-reading,currently-reading (#101),currently-reading,,,,1,0
28147302,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.29,Orbit,ebook,321,2016,2016,,2019/04/09,currently-reading,currently-reading (#100),currently-reading,,,,1,0
34017126,"The Stone Sky (The Broken Earth, #3)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.34,Orbit,Kindle Edition,398,2017,2017,,2019/04/09,currently-reading,currently-reading (#99),currently-reading,,,,1,0
43720168,"Winter World (The Long Winter, #1)",A.G. Riddle,"Riddle, A.G.",,"=""1940026202""","=""9781940026206""",5,4.16,Legion Books,Kindle Edition,472,2019,2019,2019/04/09,2019/03/21,,,read,,,,1,0
299215,The Road to Serfdom,Friedrich A. Hayek,"Hayek, Friedrich A.",Milton Friedman,"=""0226320618""","=""9780226320618""",0,4.15,University of Chicago Press,Paperback,274,1994,1944,,2019/03/20,currently-reading,currently-reading (#98),currently-reading,,,,1,0
26256727,Four Futures: Life After Capitalism,Peter Frase,"Frase, Peter",,"=""""","=""""",0,3.77,Verso,Kindle Edition,135,2016,2015,,2019/03/19,currently-reading,currently-reading (#97),currently-reading,,,,1,0
24811910,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",Bill Browder,"Browder, Bill",,"=""1476755752""","=""9781476755755""",4,4.44,Simon & Schuster,Kindle Edition,416,2015,2015,2019/03/19,2019/03/19,,,read,,,,1,0
30835567,Hit Refresh: The Quest to Rediscover Microsoft's Soul and Imagine a Better Future for Everyone,Satya Nadella,"Nadella, Satya","Greg Shaw, Jill Tracie Nichols","=""0062652508""","=""9780062652508""",0,3.79,Harper Business,Hardcover,273,2017,2017,,2019/03/03,to-read,to-read (#135),to-read,,,,0,0
36247169,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",0,4.47,Random House,ebook,336,2018,2018,,2019/02/07,currently-reading,currently-reading (#96),currently-reading,,,,1,0
10774172,"The Social Animal: The Hidden Sources Of Love, Character, And Achievement",David  Brooks,"Brooks, David",,"=""""","=""""",0,3.86,,Kindle Edition,449,,2011,,2014/09/19,to-read,to-read (#22),to-read,,,,0,0
36595266,Fire and Fury: Inside the Trump White House,Michael  Wolff,"Wolff, Michael",,"=""""","=""""",0,3.44,Henry Holt and Co.,Kindle Edition,339,2018,2018,,2018/01/11,currently-reading,currently-reading (#74),currently-reading,,,,1,0
1016932,"Private Truths, Public Lies: The Social Consequences of Preference Falsification",Timur Kuran,"Kuran, Timur",,"=""0674707583""","=""9780674707580""",0,4.17,Harvard University Press,Paperback,448,1997,1997,,2019/01/08,to-read,to-read (#134),to-read,,,,0,0
36185940,Factfulness: Ten Reasons We're Wrong About the World—and Why Things Are Better Than You Think,Hans Rosling,"Rosling, Hans","Anna Rosling Rönnlund, Ola Rosling","=""125012381X""","=""9781250123817""",0,4.36,Flatiron Books,Kindle Edition,341,2018,2018,,2019/01/05,to-read,to-read (#133),to-read,,,,0,0
18739426,"The Bands of Mourning (Mistborn, #6)",Brandon Sanderson,"Sanderson, Brandon",,"=""146686267X""","=""9781466862678""",4,4.41,Tor,Kindle Edition,455,2016,2016,2019/01/02,2018/12/08,,,read,,,,1,0
8145855,"The Passage (The Passage, #1)",Justin Cronin,"Cronin, Justin",,"=""""","=""""",0,4.05,Ballantine Books,Kindle Edition,785,2010,2010,,2019/01/02,currently-reading,currently-reading (#95),currently-reading,,,,1,0
40030605,"The Surveillance State - Big Data, Freedom, and You",Paul Rosenzweig,"Rosenzweig, Paul",,"=""150193824X""","=""9781501938245""",0,3.84,The Great Courses,Audio CD,,2016,,,2018/12/28,to-read,to-read (#132),to-read,,,,0,0
26074156,Hunger: A Memoir of (My) Body,Roxane Gay,"Gay, Roxane",,"=""0062362593""","=""9780062362599""",0,4.17,HarperCollins,Hardcover,306,2017,2017,,2017/01/03,to-read,to-read (#120),to-read,,,,0,0
40874032,"Vicious (Villains, #1)",Victoria E. Schwab,"Schwab, Victoria E.",,"=""""","=""""",0,4.19,Tor Books,Kindle Edition,402,2013,2013,,2018/12/06,currently-reading,currently-reading (#94),currently-reading,,,,1,0
24357485,"Shadows of Self (Mistborn, #5)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.27,Tom Doherty Associates,Kindle Edition,386,2015,2015,2018/12/06,2018/11/15,,,read,,,,1,0
35018901,"Head On (Lock In, #2)",John Scalzi,"Scalzi, John",,"=""076538891X""","=""9780765388919""",0,4.01,Tor Books,Hardcover,335,2018,2018,,2018/12/04,to-read,to-read (#131),to-read,,,,0,0
38355410,Elevation,Stephen        King,"King, Stephen",,"=""1982102314""","=""9781982102319""",0,3.64,Scribner ,Hardcover,146,2018,2018,,2018/12/04,to-read,to-read (#130),to-read,,,,0,0
37534835,"Vengeful (Villains, #2)",Victoria E. Schwab,"Schwab, Victoria E.",,"=""0765387522""","=""9780765387523""",0,4.13,Tor Books,Hardcover,478,2018,2018,,2018/12/04,to-read,to-read (#129),to-read,,,,0,0
34941133,Principles: Life and Work,Ray Dalio,"Dalio, Ray",,"=""""","=""""",0,4.11,Avid Reader Press / Simon & Schuster,Kindle Edition,593,2017,2017,2018/11/17,2018/03/14,,,read,,,,1,0
11783190,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.20,Tor Books,ebook,333,2011,2011,2018/11/15,2018/11/15,,,read,,,,1,0
8176885,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.55,Tor Books,Kindle Edition,785,2010,2008,2018/10/31,2018/10/15,,,read,,,,1,0
22044026,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""""","=""""",0,3.99,Harper Perennial,ebook,384,2014,1932,,2018/10/13,currently-reading,currently-reading (#93),currently-reading,,,,1,0
38799469,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""""","=""""",4,4.41,Vintage,Kindle Edition,353,2018,2018,2018/10/13,2018/10/03,,,read,,,,1,0
35967053,The All-or-Nothing Marriage: How the Best Marriages Work,Eli J. Finkel,"Finkel, Eli J.",,"=""0698411455""","=""9780698411456""",0,3.58,Dutton,Kindle Edition,345,2017,2017,,2018/10/11,currently-reading,currently-reading (#92),currently-reading,,,,1,0
39037161,Blitzscaling: The Lightning-Fast Path to Building Massively Valuable Companies,Reid Hoffman,"Hoffman, Reid","Chris Yeh, Bill  Gates","=""1524761427""","=""9781524761424""",0,3.96,Currency,Kindle Edition,318,2018,2018,,2018/10/09,currently-reading,currently-reading (#91),currently-reading,,,,1,0
8887107,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.39,Tor Books,ebook,815,2010,2007,2018/10/03,2018/09/13,,,read,,,,1,0
68428,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",5,4.49,Tor Books,Hardcover,541,2006,2006,2018/09/13,2018/08/08,,,read,,,,1,0
39704874,Mating in Captivity: Unlocking Erotic Intelligence,Esther Perel,"Perel, Esther",,"=""""","=""""",0,4.18,HarperCollins e-books,Kindle Edition,264,2018,2006,,2018/08/12,currently-reading,currently-reading (#89),currently-reading,,,,1,0
34889377,Robot-Proof: Higher Education in the Age of Artificial Intelligence,Joseph E. Aoun,"Aoun, Joseph E.",,"=""0262037289""","=""9780262037280""",4,3.63,Mit Pr,Hardcover,187,2014,2017,2018/08/05,2018/07/30,,,read,,,,1,0
36722665,The Essential Tversky,Amos Tversky,"Tversky, Amos","Michael   Lewis, Daniel Kahneman, Eldar Shafir","=""0262535106""","=""9780262535106""",0,4.39,The MIT Press,Paperback,396,2018,,,2018/08/05,currently-reading,currently-reading (#88),currently-reading,,,,1,0
40807213,On Our Terms: Empowering the New Health Consumer,Glen Tullman,"Tullman, Glen",,"=""0999888811""","=""9780999888810""",0,3.50,Magnusson-Skor Publishing,Paperback,200,2018,,,2018/07/30,currently-reading,currently-reading (#87),currently-reading,,,,1,0
14913,"The Complete Novels of Jane Austen, Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park",Jane Austen,"Austen, Jane",,"=""0679600264""","=""9780679600268""",0,4.50,Modern Library,Hardcover,898,1992,,,2016/01/04,to-read,to-read (#98),to-read,,,,0,0
17924011,The Effortless Experience: Conquering the New Battleground for Customer Loyalty,Rick DeLisi,"DeLisi, Rick","Nick Toman, Rick DeLisi","=""1469055589""","=""9781469055589""",0,3.95,Gildan Media,Audio CD,,2013,2013,,2018/07/28,currently-reading,currently-reading (#86),currently-reading,,,,1,0
18892698,Think Twice: Harnessing the Power of Counterintuition,Michael J. Mauboussin,"Mauboussin, Michael J.",,"=""""","=""""",0,3.93,Harvard Business Review Press,Kindle Edition,257,2012,2009,,2018/07/17,currently-reading,currently-reading (#85),currently-reading,,,,1,0
12431981,בשבילה גיבורים עפים,Amir Gutfreund,"Gutfreund, Amir",אמיר גוטפרוינד,"=""""","=""""",0,4.23,זמורה ביתן,Paperback,667,2008,2008,,2018/06/10,currently-reading,currently-reading (#84),currently-reading,,,,1,0
37684362,The Outsider,Stephen        King,"King, Stephen",,"=""""","=""""",0,4.01,Scribner,ebook,577,2018,2018,,2018/05/21,currently-reading,currently-reading (#83),currently-reading,,,,1,0
25864427,כאב,Zeruya Shalev,"Shalev, Zeruya",צרויה שלו,"=""""","=""""",3,3.80,Keter,Unknown Binding,228,2015,2015,2017/04/04,2017/04/03,,,read,,,,1,0
39712814,The Orphan Master's Son,Adam  Johnson,"Johnson, Adam",,"=""""","=""""",0,4.07,Random House,Kindle Edition,459,2012,2012,,2018/05/18,currently-reading,currently-reading (#82),currently-reading,,,,1,0
25336614,Skyfaring: A Journey with a Pilot,Mark Vanhoenacker,"Vanhoenacker, Mark",,"=""0385351828""","=""9780385351829""",0,3.95,Vintage,Kindle Edition,370,2015,2015,,2018/05/18,currently-reading,currently-reading (#81),currently-reading,,,,1,0
36025370,"The Smoke Thieves (The Smoke Thieves, #1)",Sally Green,"Green, Sally",,"=""0425290212""","=""9780425290217""",0,3.79,Viking Books for Young Readers,Hardcover,532,2018,2018,,2018/05/15,to-read,to-read (#128),to-read,,,,0,0
22797654,"Rich Man's War (Poor Man's Fight, #2)",Elliott Kay,"Kay, Elliott",,"=""""","=""""",0,4.31,,Kindle Edition,367,2014,2014,,2018/05/14,to-read,to-read (#127),to-read,,,,0,0
37559166,"Measure What Matters: How Google, Bono, and the Gates Foundation Rock the World with OKRs",John Doerr,"Doerr, John",Larry Page,"=""052553623X""","=""9780525536239""",0,3.98,Portfolio,Kindle Edition,320,2018,2017,,2018/04/29,currently-reading,currently-reading (#80),currently-reading,,,,1,0
33396171,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",3,4.13,Tordotcom,ebook,156,2017,2017,2018/04/18,2017/12/24,,,read,,,,1,0
25360188,Between the World and Me (One World Essentials),Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""0679645985""","=""9780679645986""",0,4.40,One World,Kindle Edition,176,2015,2015,,2018/04/11,currently-reading,currently-reading (#79),currently-reading,,,,1,0
10281957,The Worthing Saga,Orson Scott Card,"Card, Orson Scott",,"=""""","=""""",4,3.86,,Kindle Edition,480,,1990,2018/04/11,2018/03/14,,,read,,,,1,0
31140332,"Thrawn (Star Wars: Thrawn, #1)",Timothy Zahn,"Zahn, Timothy",,"=""1780894848""","=""9781780894843""",0,4.31,Random House,Hardcover,427,2017,2017,,2018/03/21,to-read,to-read (#126),to-read,,,,0,0
30842299,Empire Games (Empire Games #1),Charles Stross,"Stross, Charles",,"=""1466835168""","=""9781466835160""",4,4.01,Tor Books,Kindle Edition,332,2017,2017,2018/03/14,2018/02/08,,,read,,,,1,0
28335696,"Persepolis Rising (The Expanse, #7)",James S.A. Corey,"Corey, James S.A.",,"=""0316332828""","=""9780316332828""",3,4.38,Orbit Books,Kindle Edition,608,2017,2017,2018/03/11,2018/03/11,,,read,,,,2,0
32063117,"The Delirium Brief (Laundry Files, #8)",Charles Stross,"Stross, Charles",,"=""""","=""""",0,4.26,Tor Books,Kindle Edition,384,2017,2017,,2018/03/14,currently-reading,currently-reading (#78),currently-reading,,,,1,0
33571713,"A Column of Fire (Kingsbridge, #3)",Ken Follett,"Follett, Ken",,"=""052595497X""","=""9780525954972""",4,4.26,Viking Penguin,Hardcover,916,2017,2017,2018/01/23,2017/12/31,,,read,,,,2,0
